input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
hard-2,2-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260478-aVFToL06WgnhdDjYdBlO,2483,1,6746.8305,24402,615,25017,0,4354,0,0.057131,0.050981,0.00615,True,True,False,1493,40,stop,end_turn,,,2026-07-28T19:41:27.440646
hard-3,3-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260485-e5VpEMBJkhlY2hr6IIqN,12942,5,8824.6574,69258,882,70140,0,19854,0,0.157263,0.148443,0.00882,True,True,False,2184,78,stop,end_turn,,,2026-07-28T19:41:36.276843
hard-4,4-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260494-tbdsaMYS15TZf3w8yiHS,7071,3,9282.8486,35317,1010,36327,11300,0,0,0.060394,0.050294,0.0101,True,True,False,2524,91,stop,end_turn,,,2026-07-28T19:41:45.567669
hard-5,5-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260503-OBQWHtIOgPSifYjjREEd,6819,3,9199.393,21555,1008,22563,0,11174,0,0.058777,0.048697,0.01008,True,True,False,2626,73,stop,end_turn,,,2026-07-28T19:41:54.773074
hard-6,6-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260512-23KtaCZUm3gAywLxUkFF,5721,2,5295.9645,17004,291,17295,0,9152,0,0.041494,0.038584,0.00291,True,True,False,651,30,stop,end_turn,,,2026-07-28T19:42:00.074034
hard-7,7-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260518-uelZg1viEpd91wL0bPel,5853,5,10675.3247,28982,1065,30047,0,9724,0,0.073476,0.062826,0.01065,True,True,False,2498,85,stop,end_turn,,,2026-07-28T19:42:10.755343
hard-8,8-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260528-qaoUCpEt9lDqVvobYV4P,5970,3,7233.3467,16945,747,17692,0,9901,0,0.0463105,0.0388405,0.00747,True,True,False,1805,53,stop,end_turn,,,2026-07-28T19:42:18.000690
hard-9,9-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260536-KSWjP9zeZSQ2GStmZCpY,15478,8,10893.9965,40792,1003,41795,0,24260,0,0.103744,0.093714,0.01003,True,True,False,2454,72,stop,end_turn,,,2026-07-28T19:42:28.900708
medium-1,1-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260546-ZPwOpuWfSa1mubbKtk0H,13115,5,7027.9713,29016,694,29710,0,20614,0,0.075279,0.068339,0.00694,True,True,False,1851,56,stop,end_turn,,,2026-07-28T19:42:35.932694
medium-10,10-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260553-NojhPCcY3B2Qwxe2YrhY,4603,3,5087.9762,11728,411,12139,0,7677,0,0.0314045,0.0272945,0.00411,True,True,False,1047,34,stop,end_turn,,,2026-07-28T19:42:41.024665
medium-2,2-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260558-jxA0gjIIAdgG9mQ2qbDL,1643,1,11740.6983,23018,1374,24392,0,3334,0,0.061443,0.047703,0.01374,True,True,False,3589,101,stop,end_turn,,,2026-07-28T19:42:52.782575
medium-3,3-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260572-030YtpygpqrOLjhwfmlm,1814,1,8390.4283,7022,550,7572,0,3522,0,0.021305,0.015805,0.0055,True,True,False,1283,28,stop,end_turn,,,2026-07-28T19:43:01.177005
medium-4,4-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260579-4h41vQpwfGidhMId7IkY,4538,3,5606.2217,13604,421,14025,0,7603,0,0.0352195,0.0310095,0.00421,True,True,False,911,41,stop,end_turn,,,2026-07-28T19:43:06.787221
medium-5,5-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260586-tkdvo1tEXHYHdf64x9yI,9981,5,10048.6243,23178,608,23786,0,15784,0,0.060328,0.054248,0.00608,True,True,False,1598,48,stop,end_turn,,,2026-07-28T19:43:16.841867
medium-6,6-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260594-LLH2SXmLT6Py9rsBpcuT,2582,3,12662.5395,10868,1507,12375,0,4753,0,0.0391825,0.0241125,0.01507,True,True,False,3638,59,stop,end_turn,,,2026-07-28T19:43:29.509376
medium-7,7-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260607-H8k6PaiEPRi6dfu2GQD9,5319,4,6634.5158,15608,602,16210,0,8680,0,0.041576,0.035556,0.00602,True,True,False,1481,41,stop,end_turn,,,2026-07-28T19:43:36.147916
medium-8,8-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260613-N7SxsFT6sEauCn02115T,4987,3,6157.1853,14418,518,14936,0,8441,0,0.0382365,0.0330565,0.00518,True,True,False,1432,54,stop,end_turn,,,2026-07-28T19:43:42.319173
medium-9,9-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260620-aeVxlugy5C3J7mAvENKn,1643,1,8873.0438,15547,1006,16553,3334,0,0,0.0351528,0.0250928,0.01006,True,True,False,2628,72,stop,end_turn,,,2026-07-28T19:43:51.196202
simple-1,1-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260629-s9hesCC5lipinoumRKUI,11981,3,4522.2075,22544,223,22767,0,19011,0,0.0568235,0.0545935,0.00223,True,True,False,562,24,stop,end_turn,,,2026-07-28T19:43:55.721436
simple-10,10-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260633-to2wWodfMC03ZeUQjNv2,11011,6,9239.4695,28829,884,29713,0,17355,0,0.0751755,0.0663355,0.00884,True,True,False,2321,71,stop,end_turn,,,2026-07-28T19:44:04.966435
simple-2,2-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260642-iqqzBeXOMiR6rjOxIAxP,721,2,4692.7831,3577,279,3856,0,1819,0,0.0108535,0.0080635,0.00279,True,True,False,654,21,stop,end_turn,,,2026-07-28T19:44:09.663228
simple-3,3-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260647-nm8DaVbsYTqVq4kvc1Rv,5782,3,4628.0792,14374,261,14635,0,9336,0,0.036026,0.033416,0.00261,True,True,False,617,28,stop,end_turn,,,2026-07-28T19:44:14.296309
simple-4,4-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260652-AKQWuyK7KVM4qgg4nPg8,1304,2,7047.5585,8844,432,9276,0,2723,0,0.0233695,0.0190495,0.00432,True,True,False,1110,39,stop,end_turn,,,2026-07-28T19:44:21.348885
simple-5,5-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260659-AtGw00dc35x5GHudH244,8006,3,4955.5876,16767,328,17095,0,12815,0,0.0432215,0.0399415,0.00328,True,True,False,786,29,stop,end_turn,,,2026-07-28T19:44:26.308969
simple-6,6-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260664-9QlSJG8XDlt2JDUCkQzt,638,2,3365.6352,3794,200,3994,0,1658,0,0.010417,0.008417,0.002,True,True,False,450,17,stop,end_turn,,,2026-07-28T19:44:29.678620
simple-7,7-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260667-wif5sEnoQ93Rm5NaLhV3,441,1,3876.4033,2782,204,2986,0,1404,0,0.008306,0.006266,0.00204,True,True,False,429,14,stop,end_turn,,,2026-07-28T19:44:33.559011
simple-8,8-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260671-T8z50cgQxSZnRGcTcdzH,7476,2,4510.3307,15687,305,15992,0,12149,0,0.0404985,0.0374485,0.00305,True,True,False,773,31,stop,end_turn,,,2026-07-28T19:44:38.083012
simple-9,9-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260675-yWNHRvLUHOlAnUbo0IVd,992,2,5710.722,7581,549,8130,0,2113,0,0.0217085,0.0162185,0.00549,True,True,False,1322,37,stop,end_turn,,,2026-07-28T19:44:43.797740
hard-1,1-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260681-UC1UYpRKV892TFL1Owvt,0,0,19056.5569,8265,1550,9815,0,8262,806,0.024538125,0.012913125,0.011625,True,True,False,2841,92,stop,completed,,,2026-07-28T19:45:02.860322
hard-10,10-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260700-E5rbCKSZg9BTDlu79zoy,0,0,15067.378,22479,1835,24314,0,22476,735,0.048885,0.0351225,0.0137625,True,True,False,4320,157,stop,completed,,,2026-07-28T19:45:17.940678
hard-2,2-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260715-81WBpUBOciRFGD4Q9nAU,0,0,10882.2374,13270,1042,14312,0,13267,516,0.0285484375,0.0207334375,0.007815,True,True,False,1909,76,stop,completed,,,2026-07-28T19:45:28.827950
hard-3,3-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260726-nXVUZyx9jucl9RjubIgT,0,0,18128.5067,32167,1646,33813,0,32164,901,0.062605,0.05026,0.012345,True,True,False,2898,96,stop,completed,,,2026-07-28T19:45:46.969390
hard-4,4-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260744-svIvGv370GJNiuKkOrue,0,0,30814.6284,15999,2884,18883,0,15996,1653,0.0466275,0.0249975,0.02163,True,True,False,4596,162,stop,completed,,,2026-07-28T19:46:17.789020
hard-5,5-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260775-TtaR0KbpQrskRiHA8vM6,0,0,12453.3858,7005,1237,8242,0,7002,516,0.020221875,0.010944375,0.0092775,True,True,False,2725,81,stop,completed,,,2026-07-28T19:46:30.249432
hard-6,6-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260788-b7xojggAqHjoPKUrBeaF,0,0,12185.4308,5573,933,6506,0,5570,516,0.015704375,0.008706875,0.0069975,True,True,False,1344,48,stop,completed,,,2026-07-28T19:46:42.441534
hard-7,7-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260800-GfTczKEFeF3zoan9Prs5,0,0,30159.8849,12975,1821,14796,0,12972,516,0.03393,0.0202725,0.0136575,True,True,False,4600,114,stop,completed,,,2026-07-28T19:47:12.612443
hard-8,8-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260830-EgfktsaG3pG1jL7UqwsA,0,0,9621.907,5030,967,5997,0,5027,337,0.0151109375,0.0078584375,0.0072525,True,True,False,2430,65,stop,completed,,,2026-07-28T19:47:22.239320
hard-9,9-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260840-soaZOY6AnNtg5hktXluQ,0,0,12059.1416,11003,1312,12315,0,11000,516,0.02703125,0.01719125,0.00984,True,True,False,3258,93,stop,completed,,,2026-07-28T19:47:34.303986
medium-1,1-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260852-m8eb0OFLY0zJNeWOeObI,0,0,6039.4647,5890,739,6629,0,5887,165,0.0147446875,0.0092021875,0.0055425,True,True,False,2347,80,stop,completed,,,2026-07-28T19:47:40.347450
medium-10,10-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260858-m6yq8vYcBmp7X0YXMMNN,0,0,5475.6255,3081,308,3389,0,3078,0,0.007123125,0.004813125,0.00231,True,True,False,1138,32,stop,completed,,,2026-07-28T19:47:45.827053
medium-2,2-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260863-iXnt54dB7FiWvhG12pti,0,0,17251.2376,13161,1723,14884,0,13158,703,0.033485625,0.020563125,0.0129225,True,True,False,4486,127,stop,completed,,,2026-07-28T19:48:03.083288
medium-3,3-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260880-nJFuQxOEMImTLofCIH70,0,0,11341.5644,2714,531,3245,0,2711,215,0.0082221875,0.0042396875,0.0039825,True,True,False,1409,32,stop,completed,,,2026-07-28T19:48:14.428836
medium-4,4-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260892-9aMcWk7tM8ZTldzjV4gD,0,0,23905.6885,4382,1899,6281,0,4379,1552,0.0210884375,0.0068459375,0.0142425,True,True,False,1177,55,stop,completed,,,2026-07-28T19:48:38.337523
medium-5,5-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260916-Zca08k8ig9u68uVjTAiQ,0,0,7696.1961,5238,717,5955,0,5235,268,0.0135609375,0.0081834375,0.0053775,True,True,False,1675,44,stop,completed,,,2026-07-28T19:48:46.036554
medium-6,6-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260923-Rl7Nb0lQyvD8ark4vxYF,0,0,8854.4762,4392,845,5237,0,4389,350,0.0131990625,0.0068615625,0.0063375,True,True,False,1934,43,stop,completed,,,2026-07-28T19:48:54.896025
medium-7,7-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260932-kEkOsDjJNReOFmfXodWP,0,0,11381.2499,4969,1106,6075,0,4966,516,0.016058125,0.007763125,0.008295,True,True,False,2398,79,stop,completed,,,2026-07-28T19:49:06.281300
medium-8,8-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260944-utU7LmpKCJsSWCtJXkMq,0,0,7457.675,4377,782,5159,0,4374,357,0.012703125,0.006838125,0.005865,True,True,False,1553,52,stop,completed,,,2026-07-28T19:49:13.743819
medium-9,9-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260951-9oBiyzprDSNQk96DxkxC,0,0,11397.0623,8381,1284,9665,0,8378,453,0.022724375,0.013094375,0.00963,True,True,False,3166,82,stop,completed,,,2026-07-28T19:49:25.145866
simple-1,1-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260962-9l4XX4FZECWqhQgMrH9e,0,0,4308.0504,2774,156,2930,0,2771,0,0.0055034375,0.0043334375,0.00117,True,True,False,588,28,stop,completed,,,2026-07-28T19:49:29.457907
simple-10,10-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260967-aovTB7AVC4lw2qSWbCSR,0,0,9763.66,8256,1103,9359,0,8253,395,0.0211715625,0.0128990625,0.0082725,True,True,False,2809,96,stop,completed,,,2026-07-28T19:49:39.225563
simple-2,2-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260977-EUwfbPlEVZvXhpOzO8dZ,0,0,2388.3295,1650,221,1871,0,1647,0,0.0042346875,0.0025771875,0.0016575,True,True,False,719,21,stop,completed,,,2026-07-28T19:49:41.615911
simple-3,3-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260979-BcESksJX94EbQYJQsq3r,0,0,7803.0415,3824,495,4319,0,3821,349,0.0096865625,0.0059740625,0.0037125,True,True,False,509,22,stop,completed,,,2026-07-28T19:49:49.422981
simple-4,4-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260987-xQxs12YDbjfDKQcEk8ua,0,0,5291.6791,4674,374,5048,0,4671,0,0.0101071875,0.0073021875,0.002805,True,True,False,1332,39,stop,completed,,,2026-07-28T19:49:54.717676
simple-5,5-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260992-BQy7eTeKgD5So8RjpXbD,0,0,6185.6983,3108,489,3597,0,3105,255,0.0085228125,0.0048553125,0.0036675,True,True,False,881,35,stop,completed,,,2026-07-28T19:50:00.906350
simple-6,6-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785260998-AkHWWCpQHMrXl3YYGQTE,0,0,1745.1196,1907,136,2043,0,1904,0,0.00399875,0.00297875,0.00102,True,True,False,456,16,stop,completed,,,2026-07-28T19:50:02.655871
simple-7,7-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261000-fvzg9aZct5Ayjgnkj7rZ,0,0,2282.1536,1416,120,1536,0,1413,0,0.0031115625,0.0022115625,0.0009,True,True,False,428,14,stop,completed,,,2026-07-28T19:50:04.953194
simple-8,8-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261002-N9OTKBsH7jHHb5BXHjzt,0,0,2646.3323,2796,270,3066,0,2793,0,0.0063928125,0.0043678125,0.002025,True,True,False,1069,41,stop,completed,,,2026-07-28T19:50:07.601520
simple-9,9-b1-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b1,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261005-ZV9hz5wyvZjyWPBGkzeW,0,0,6328.5294,4108,577,4685,0,4105,209,0.0107453125,0.0064178125,0.0043275,True,True,False,1348,39,stop,completed,,,2026-07-28T19:50:13.934032
hard-1,1-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261011-g7U29oXgp6KU2ZPewDkD,46713,5,33539.547,54787,2764,57551,0,54784,1972,0.10633375,0.08560375,0.02073,True,True,False,3743,93,stop,completed,,,2026-07-28T19:50:47.493713
hard-10,10-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261045-ZtvoWqj1aPnk5U3EhTZG,39206,3,21762.0511,59659,1575,61234,0,59656,516,0.10502875,0.09321625,0.0118125,True,True,False,4442,120,stop,completed,,,2026-07-28T19:51:09.263761
hard-2,2-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261067-KxL8IK89agL503T4tsGN,20668,1,17557.1051,32296,1068,33364,0,32293,363,0.0584715625,0.0504615625,0.00801,True,True,False,2929,96,stop,completed,,,2026-07-28T19:51:26.827878
hard-3,3-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261084-ktE8kwMIpMeKWbtvvA45,51397,5,13291.9424,82269,1140,83409,0,82266,516,0.137094375,0.128544375,0.00855,True,True,False,2954,84,stop,completed,,,2026-07-28T19:51:40.139886
hard-4,4-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261098-UVS7eANJjTKsxOwDRGz4,39206,3,13289.5977,53179,1450,54629,37582,15594,637,0.039942125,0.029067125,0.010875,True,True,False,3808,119,stop,completed,,,2026-07-28T19:51:53.444501
hard-5,5-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261111-yELnjd2gGXKG566YkiQ7,31603,3,30309.8531,38217,2515,40732,0,38214,1530,0.078575625,0.059713125,0.0188625,True,True,False,4536,101,stop,completed,,,2026-07-28T19:52:23.761904
hard-6,6-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261141-C1lfx9nTmiNAd6ZaIDv7,17949,2,7320.2612,23447,627,24074,0,23444,433,0.0413375,0.036635,0.0047025,True,True,False,779,30,stop,completed,,,2026-07-28T19:52:31.090703
hard-7,7-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261149-bggMzZGpjJWKM7MOityf,25693,5,18339.1159,38019,2013,40032,0,38016,516,0.07450125,0.05940375,0.0150975,True,True,False,6426,138,stop,completed,,,2026-07-28T19:52:49.445103
hard-8,8-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261167-6Zra7VX8c2LQ8kGldu0O,23361,3,12418.7479,27494,1137,28631,0,27491,468,0.0514859375,0.0429584375,0.0085275,True,True,False,2977,66,stop,completed,,,2026-07-28T19:53:01.871399
hard-9,9-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261179-H6oJtZt4HxrbY4RrB1TU,57675,8,15679.8661,68091,1816,69907,0,68088,562,0.12001125,0.10639125,0.01362,True,True,False,6371,144,stop,completed,,,2026-07-28T19:53:17.559258
medium-1,1-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261195-UjPwtjz0K4oqM57oO37S,35276,5,16784.2524,40872,1602,42474,0,40869,803,0.0758765625,0.0638615625,0.012015,True,True,False,3839,92,stop,completed,,,2026-07-28T19:53:34.353993
medium-10,10-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261212-kiUURPnlwovXnY1NPwP2,17281,3,18320.3297,19943,1323,21266,0,19940,898,0.0410825,0.03116,0.0099225,True,True,False,1766,47,stop,completed,,,2026-07-28T19:53:52.684892
medium-2,2-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261230-8pub4v9xpBCM0rNfMrE3,7257,1,16709.4893,19884,1856,21740,0,19881,632,0.0449878125,0.0310678125,0.01392,True,True,False,6025,117,stop,completed,,,2026-07-28T19:54:09.402381
